symbol,ts,rate
ETHUSDT,2024-02-23 16:00:00,0.00023271380060331583
ETHUSDT,2024-02-24 00:00:00,-0.0001924080653536851
ETHUSDT,2024-02-24 08:00:00,-0.00023489625325093415
ETHUSDT,2024-02-24 16:00:00,-0.00024485099806131346
ETHUSDT,2024-02-25 00:00:00,0.00015359369767611053
ETHUSDT,2024-02-25 08:00:00,0.0001485903611862727
ETHUSDT,2024-02-25 16:00:00,-0.0002669245001381796
ETHUSDT,2024-02-26 00:00:00,0.00043276358025105355
ETHUSDT,2024-02-26 08:00:00,0.0002022419087759832
ETHUSDT,2024-02-26 16:00:00,1.1223989170039448e-05
ETHUSDT,2024-02-27 00:00:00,0.00015733325338543452
ETHUSDT,2024-02-27 08:00:00,-1.2746240635906105e-05
ETHUSDT,2024-02-27 16:00:00,0.0004036561144592562
ETHUSDT,2024-02-28 00:00:00,6.928068426388824e-05
ETHUSDT,2024-02-28 08:00:00,0.00029723975111190025
ETHUSDT,2024-02-28 16:00:00,-3.102194113309115e-05
ETHUSDT,2024-02-29 00:00:00,-4.501138723544204e-06
ETHUSDT,2024-02-29 08:00:00,-0.00020466325983710688
ETHUSDT,2024-02-29 16:00:00,-0.00015933830755811176
ETHUSDT,2024-03-01 00:00:00,-7.662899202056331e-05
ETHUSDT,2024-03-01 08:00:00,0.00019613671930246662
ETHUSDT,2024-03-01 16:00:00,-2.0501752311666118e-05
ETHUSDT,2024-03-02 00:00:00,0.0002566157520372129
ETHUSDT,2024-03-02 08:00:00,3.074127303223729e-05
ETHUSDT,2024-03-02 16:00:00,-6.400483757888423e-05
ETHUSDT,2024-03-03 00:00:00,-1.3141458401032158e-05
ETHUSDT,2024-03-03 08:00:00,8.217435657721818e-05
ETHUSDT,2024-03-03 16:00:00,8.772434196673851e-05
ETHUSDT,2024-03-04 00:00:00,0.0001553853523321373
ETHUSDT,2024-03-04 08:00:00,4.302922933631461e-05
ETHUSDT,2024-03-04 16:00:00,-4.164605605304728e-05
ETHUSDT,2024-03-05 00:00:00,9.092367027804716e-05
ETHUSDT,2024-03-05 08:00:00,0.00016497706805535778
ETHUSDT,2024-03-05 16:00:00,5.881426504185947e-05
ETHUSDT,2024-03-06 00:00:00,0.0001291682290349308
ETHUSDT,2024-03-06 08:00:00,-5.36960174547028e-05
ETHUSDT,2024-03-06 16:00:00,-1.9797229110471267e-05
ETHUSDT,2024-03-07 00:00:00,9.836671671415935e-05
ETHUSDT,2024-03-07 08:00:00,-0.00024167596827914223
ETHUSDT,2024-03-07 16:00:00,9.121857156274207e-05
ETHUSDT,2024-03-08 00:00:00,2.0155562622335374e-05
ETHUSDT,2024-03-08 08:00:00,0.0001944522637707316
ETHUSDT,2024-03-08 16:00:00,0.000221044841772099
ETHUSDT,2024-03-09 00:00:00,-0.0002789208452321763
ETHUSDT,2024-03-09 08:00:00,0.0001996369707924999
ETHUSDT,2024-03-09 16:00:00,1.3478451152283377e-05
ETHUSDT,2024-03-10 00:00:00,2.1290549707692558e-05
ETHUSDT,2024-03-10 08:00:00,-1.5619406659720845e-06
ETHUSDT,2024-03-10 16:00:00,-0.00025953476874889723
ETHUSDT,2024-03-11 00:00:00,0.00016930774382688469
ETHUSDT,2024-03-11 08:00:00,3.938607180340181e-06
ETHUSDT,2024-03-11 16:00:00,8.791524263129464e-05
ETHUSDT,2024-03-12 00:00:00,0.00010409308286766505
ETHUSDT,2024-03-12 08:00:00,0.00011538341156274945
ETHUSDT,2024-03-12 16:00:00,-0.00035266892251402886
ETHUSDT,2024-03-13 00:00:00,6.681999570256243e-06
ETHUSDT,2024-03-13 08:00:00,-0.00014226573264521835
ETHUSDT,2024-03-13 16:00:00,-5.375205452085331e-05
ETHUSDT,2024-03-14 00:00:00,0.00015735555775927263
ETHUSDT,2024-03-14 08:00:00,-6.216157496334616e-05
ETHUSDT,2024-03-14 16:00:00,0.00012850850877737862
ETHUSDT,2024-03-15 00:00:00,3.776969761690459e-05
ETHUSDT,2024-03-15 08:00:00,-9.306214060794607e-05
ETHUSDT,2024-03-15 16:00:00,8.152894926072277e-05
ETHUSDT,2024-03-16 00:00:00,7.443639015653032e-05
ETHUSDT,2024-03-16 08:00:00,9.666998529573124e-06
ETHUSDT,2024-03-16 16:00:00,0.00022907573017963743
ETHUSDT,2024-03-17 00:00:00,-0.0002236268588882467
ETHUSDT,2024-03-17 08:00:00,-0.00010581883913892747
ETHUSDT,2024-03-17 16:00:00,4.1131403284833e-05
ETHUSDT,2024-03-18 00:00:00,0.00018845360899888904
ETHUSDT,2024-03-18 08:00:00,8.48335523958237e-05
ETHUSDT,2024-03-18 16:00:00,-0.00020854124576942602
ETHUSDT,2024-03-19 00:00:00,-8.335138086682324e-05
ETHUSDT,2024-03-19 08:00:00,0.000248363357657997
ETHUSDT,2024-03-19 16:00:00,4.9020413554132876e-05
ETHUSDT,2024-03-20 00:00:00,0.0003282477383031256
ETHUSDT,2024-03-20 08:00:00,4.3703127960141904e-05
ETHUSDT,2024-03-20 16:00:00,-0.0002340470769427189
ETHUSDT,2024-03-21 00:00:00,0.00032613072994750576
ETHUSDT,2024-03-21 08:00:00,0.00010925593879994497
ETHUSDT,2024-03-21 16:00:00,8.128125806977887e-06
ETHUSDT,2024-03-22 00:00:00,2.4690855095898364e-05
ETHUSDT,2024-03-22 08:00:00,0.00010781562157436623
ETHUSDT,2024-03-22 16:00:00,9.482231646622925e-05
ETHUSDT,2024-03-23 00:00:00,-8.218561909172896e-05
ETHUSDT,2024-03-23 08:00:00,0.00023886952466072438
ETHUSDT,2024-03-23 16:00:00,7.653161109608667e-05
ETHUSDT,2024-03-24 00:00:00,-5.1267241142127936e-05
ETHUSDT,2024-03-24 08:00:00,-0.00011426957280323656
ETHUSDT,2024-03-24 16:00:00,4.5599747738760234e-05
ETHUSDT,2024-03-25 00:00:00,8.423441982878791e-05
ETHUSDT,2024-03-25 08:00:00,0.00021547363914120571
ETHUSDT,2024-03-25 16:00:00,-0.00013175829266226407
ETHUSDT,2024-03-26 00:00:00,0.00023723577410517563
ETHUSDT,2024-03-26 08:00:00,0.00021753882563423075
ETHUSDT,2024-03-26 16:00:00,-0.0001081633694682977
ETHUSDT,2024-03-27 00:00:00,0.0002864495598228244
ETHUSDT,2024-03-27 08:00:00,0.00019053142954787258
ETHUSDT,2024-03-27 16:00:00,-4.893715570266529e-05
ETHUSDT,2024-03-28 00:00:00,-0.0001894157202300452
ETHUSDT,2024-03-28 08:00:00,-3.542732133286044e-05
ETHUSDT,2024-03-28 16:00:00,-7.18272707868116e-05
ETHUSDT,2024-03-29 00:00:00,-0.00011281061184480533
ETHUSDT,2024-03-29 08:00:00,-0.0001487281154989684
ETHUSDT,2024-03-29 16:00:00,0.0003248706879918273
ETHUSDT,2024-03-30 00:00:00,8.43298941111523e-05
ETHUSDT,2024-03-30 08:00:00,-0.00016680166396940203
ETHUSDT,2024-03-30 16:00:00,-0.00025516486939519933
ETHUSDT,2024-03-31 00:00:00,0.0002013450274037424
ETHUSDT,2024-03-31 08:00:00,-9.559071804985414e-05
ETHUSDT,2024-03-31 16:00:00,-0.00010754142190270493
