symbol,ts,oi
BTCUSDT,2024-01-24 13:45:00,101128.8477664829
BTCUSDT,2024-01-24 13:50:00,101198.88074163375
BTCUSDT,2024-01-24 13:55:00,101141.16668692921
BTCUSDT,2024-01-24 14:00:00,101189.51843164153
BTCUSDT,2024-01-24 14:05:00,101189.95021918106
BTCUSDT,2024-01-24 14:10:00,101179.41431099284
BTCUSDT,2024-01-24 14:15:00,101255.98506832254
BTCUSDT,2024-01-24 14:20:00,101212.3834661089
BTCUSDT,2024-01-24 14:25:00,101196.80554442835
BTCUSDT,2024-01-24 14:30:00,101209.555423214
BTCUSDT,2024-01-24 14:35:00,101197.99651632422
BTCUSDT,2024-01-24 14:40:00,101178.10046873886
BTCUSDT,2024-01-24 14:45:00,101115.6488287639
BTCUSDT,2024-01-24 14:50:00,101133.5558241099
BTCUSDT,2024-01-24 14:55:00,101090.39019735479
BTCUSDT,2024-01-24 15:00:00,101066.99625137924
BTCUSDT,2024-01-24 15:05:00,101002.84134985079
BTCUSDT,2024-01-24 15:10:00,101022.03719262115
BTCUSDT,2024-01-24 15:15:00,101062.7328355865
BTCUSDT,2024-01-24 15:20:00,101032.35477806178
BTCUSDT,2024-01-24 15:25:00,101108.38128551879
BTCUSDT,2024-01-24 15:30:00,101040.78866408435
BTCUSDT,2024-01-24 15:35:00,101105.91076948964
BTCUSDT,2024-01-24 15:40:00,101102.2335266137
BTCUSDT,2024-01-24 15:45:00,101073.17595582479
BTCUSDT,2024-01-24 15:50:00,101014.64306400287
BTCUSDT,2024-01-24 15:55:00,101048.05884629425
BTCUSDT,2024-01-24 16:00:00,113425.99822954091
BTCUSDT,2024-01-24 16:05:00,101014.8552736693
BTCUSDT,2024-01-24 16:10:00,101091.01808179548
BTCUSDT,2024-01-24 16:15:00,101050.73266667759
BTCUSDT,2024-01-24 16:20:00,101092.79511085048
BTCUSDT,2024-01-24 16:25:00,101144.8511157795
BTCUSDT,2024-01-24 16:30:00,101098.47868431744
BTCUSDT,2024-01-24 16:35:00,101113.61895299151
BTCUSDT,2024-01-24 16:40:00,101112.59208768833
BTCUSDT,2024-01-24 16:45:00,101117.04468844124
BTCUSDT,2024-01-24 16:50:00,101163.01217079889
BTCUSDT,2024-01-24 16:55:00,101156.55740564957
BTCUSDT,2024-01-24 17:00:00,101069.78047703227
BTCUSDT,2024-01-24 17:05:00,101054.67446866678
BTCUSDT,2024-01-24 17:10:00,101093.37324914528
BTCUSDT,2024-01-24 17:15:00,101097.28871048948
BTCUSDT,2024-01-24 17:20:00,101089.09262432728
BTCUSDT,2024-01-24 17:25:00,101052.24278677328
BTCUSDT,2024-01-24 17:30:00,101029.18975010281
BTCUSDT,2024-01-24 17:35:00,100997.82598859299
BTCUSDT,2024-01-24 17:40:00,101015.34756996701
BTCUSDT,2024-01-24 17:45:00,100998.37874937033
BTCUSDT,2024-01-24 17:50:00,100926.46117211808
BTCUSDT,2024-01-24 17:55:00,100892.0179162835
BTCUSDT,2024-01-24 18:00:00,100825.58433968775
BTCUSDT,2024-01-24 18:05:00,100854.615472632
BTCUSDT,2024-01-24 18:10:00,100930.94916411825
BTCUSDT,2024-01-24 18:15:00,100966.92478419284
BTCUSDT,2024-01-24 18:20:00,100963.55358606404
BTCUSDT,2024-01-24 18:25:00,100909.13951512564
BTCUSDT,2024-01-24 18:30:00,100922.46703958526
BTCUSDT,2024-01-24 18:35:00,100920.2347748506
BTCUSDT,2024-01-24 18:40:00,100929.26516725236
BTCUSDT,2024-01-24 18:45:00,101007.73549395055
BTCUSDT,2024-01-24 18:50:00,101003.60488585648
BTCUSDT,2024-01-24 18:55:00,100984.95230662658
BTCUSDT,2024-01-24 19:00:00,101089.14317533458
BTCUSDT,2024-01-24 19:05:00,101035.37181311242
BTCUSDT,2024-01-24 19:10:00,101047.85410752782
BTCUSDT,2024-01-24 19:15:00,101020.06671273494
BTCUSDT,2024-01-24 19:20:00,101029.72806816708
BTCUSDT,2024-01-24 19:25:00,101013.1429540025
BTCUSDT,2024-01-24 19:30:00,100980.31420151785
BTCUSDT,2024-01-24 19:35:00,100945.02888662298
BTCUSDT,2024-01-24 19:40:00,100987.92062403807
BTCUSDT,2024-01-24 19:45:00,100973.91198741482
BTCUSDT,2024-01-24 19:50:00,100953.27621602397
BTCUSDT,2024-01-24 19:55:00,100997.37935434667
BTCUSDT,2024-01-24 20:00:00,100991.30526858065
BTCUSDT,2024-01-24 20:05:00,100943.72100679863
BTCUSDT,2024-01-24 20:10:00,100996.34342699063
BTCUSDT,2024-01-24 20:15:00,101009.06732464152
BTCUSDT,2024-01-24 20:20:00,101045.52949558523
BTCUSDT,2024-01-24 20:25:00,101027.17054590843
BTCUSDT,2024-01-24 20:30:00,101071.64028184858
BTCUSDT,2024-01-24 20:35:00,101042.39915134048
BTCUSDT,2024-01-24 20:40:00,101031.99500946165
BTCUSDT,2024-01-24 20:45:00,100928.60936627135
BTCUSDT,2024-01-24 20:50:00,100948.3547395307
BTCUSDT,2024-01-24 20:55:00,100877.94725354659
BTCUSDT,2024-01-24 21:00:00,100854.66836531382
BTCUSDT,2024-01-24 21:05:00,100912.66936518211
BTCUSDT,2024-01-24 21:10:00,100885.41643480143
BTCUSDT,2024-01-24 21:15:00,100949.7335256995
BTCUSDT,2024-01-24 21:20:00,101019.47652323867
BTCUSDT,2024-01-24 21:25:00,100992.8441038964
BTCUSDT,2024-01-24 21:30:00,101119.19567529633
BTCUSDT,2024-01-24 21:35:00,101136.43532749804
BTCUSDT,2024-01-24 21:40:00,101186.24710202838
BTCUSDT,2024-01-24 21:45:00,101207.23201581066
BTCUSDT,2024-01-24 21:50:00,101283.0383280404
BTCUSDT,2024-01-24 21:55:00,101279.26683821336
BTCUSDT,2024-01-24 22:00:00,101248.51204579158
BTCUSDT,2024-01-24 22:05:00,101207.33164503657
BTCUSDT,2024-01-24 22:10:00,101219.11831076795
BTCUSDT,2024-01-24 22:15:00,101215.43550546357
BTCUSDT,2024-01-24 22:20:00,101239.42070274577
BTCUSDT,2024-01-24 22:25:00,101357.58449997437
BTCUSDT,2024-01-24 22:30:00,101344.25639319491
BTCUSDT,2024-01-24 22:35:00,101319.19695205614
BTCUSDT,2024-01-24 22:40:00,101360.90182497492
BTCUSDT,2024-01-24 22:45:00,101335.79995980191
BTCUSDT,2024-01-24 22:50:00,101432.91102521442
BTCUSDT,2024-01-24 22:55:00,101410.08458083608
BTCUSDT,2024-01-24 23:00:00,101430.53665723483
BTCUSDT,2024-01-24 23:05:00,101409.42519341757
BTCUSDT,2024-01-24 23:10:00,101412.23952892328
BTCUSDT,2024-01-24 23:15:00,101452.64678603045
BTCUSDT,2024-01-24 23:20:00,101363.3267803262
BTCUSDT,2024-01-24 23:25:00,101361.11036496276
BTCUSDT,2024-01-24 23:30:00,101341.07375996745
BTCUSDT,2024-01-24 23:35:00,101312.87429774021
BTCUSDT,2024-01-24 23:40:00,101352.59936008812
BTCUSDT,2024-01-24 23:45:00,101343.83946329763
BTCUSDT,2024-01-24 23:50:00,101397.78209711907
BTCUSDT,2024-01-24 23:55:00,101448.88413140729
BTCUSDT,2024-01-25 00:00:00,116447.2017804833
BTCUSDT,2024-01-25 00:05:00,101416.3021855137
BTCUSDT,2024-01-25 00:10:00,101417.62398882624
BTCUSDT,2024-01-25 00:15:00,101336.33102114964
BTCUSDT,2024-01-25 00:20:00,101329.5776836162
BTCUSDT,2024-01-25 00:25:00,101334.56507803791
BTCUSDT,2024-01-25 00:30:00,101261.56410386342
BTCUSDT,2024-01-25 00:35:00,101244.77126380586
BTCUSDT,2024-01-25 00:40:00,101166.6717585814
BTCUSDT,2024-01-25 00:45:00,101129.69495939666
BTCUSDT,2024-01-25 00:50:00,101185.09822520296
BTCUSDT,2024-01-25 00:55:00,101205.08654786716
BTCUSDT,2024-01-25 01:00:00,101184.68224194236
BTCUSDT,2024-01-25 01:05:00,101146.5139265181
BTCUSDT,2024-01-25 01:10:00,101184.21149555172
BTCUSDT,2024-01-25 01:15:00,101145.33107908763
BTCUSDT,2024-01-25 01:20:00,101098.9078336756
BTCUSDT,2024-01-25 01:25:00,100979.86767854207
BTCUSDT,2024-01-25 01:30:00,100998.15417790957
BTCUSDT,2024-01-25 01:35:00,101063.70063195222
BTCUSDT,2024-01-25 01:40:00,101073.77742614275
BTCUSDT,2024-01-25 01:45:00,101070.18810453934
BTCUSDT,2024-01-25 01:50:00,101117.42299386743
BTCUSDT,2024-01-25 01:55:00,101089.92664001483
BTCUSDT,2024-01-25 02:00:00,101072.97177145253
BTCUSDT,2024-01-25 02:05:00,101170.68329351582
BTCUSDT,2024-01-25 02:10:00,101162.59704028205
BTCUSDT,2024-01-25 02:15:00,101177.8291211203
BTCUSDT,2024-01-25 02:20:00,101283.4074777142
BTCUSDT,2024-01-25 02:25:00,101269.59676847505
BTCUSDT,2024-01-25 02:30:00,101315.77475814144
BTCUSDT,2024-01-25 02:35:00,101424.8805991467
BTCUSDT,2024-01-25 02:40:00,101472.10242820912
BTCUSDT,2024-01-25 02:45:00,101373.21392696895
BTCUSDT,2024-01-25 02:50:00,101354.7763515527
BTCUSDT,2024-01-25 02:55:00,101384.73978301184
BTCUSDT,2024-01-25 03:00:00,101262.74400401094
BTCUSDT,2024-01-25 03:05:00,101236.46970319423
BTCUSDT,2024-01-25 03:10:00,101302.49510037234
BTCUSDT,2024-01-25 03:15:00,101201.99128080382
BTCUSDT,2024-01-25 03:20:00,101198.39702067402
BTCUSDT,2024-01-25 03:25:00,101096.0236100293
BTCUSDT,2024-01-25 03:30:00,101178.72162264257
BTCUSDT,2024-01-25 03:35:00,101227.50631631841
BTCUSDT,2024-01-25 03:40:00,101228.64573894389
BTCUSDT,2024-01-25 03:45:00,101269.60505742293
BTCUSDT,2024-01-25 03:50:00,101175.64590071853
BTCUSDT,2024-01-25 03:55:00,101129.27684478152
BTCUSDT,2024-01-25 04:00:00,101077.72316894785
BTCUSDT,2024-01-25 04:05:00,101106.7380961909
BTCUSDT,2024-01-25 04:10:00,101110.77886743857
BTCUSDT,2024-01-25 04:15:00,101149.04568977114
BTCUSDT,2024-01-25 04:20:00,101160.65076123961
BTCUSDT,2024-01-25 04:25:00,101210.93668739549
BTCUSDT,2024-01-25 04:30:00,101129.19350383444
BTCUSDT,2024-01-25 04:35:00,101057.02998970813
BTCUSDT,2024-01-25 04:40:00,101129.581949433
BTCUSDT,2024-01-25 04:45:00,101145.69453050954
BTCUSDT,2024-01-25 04:50:00,101081.60846291747
BTCUSDT,2024-01-25 04:55:00,101024.47084072816
BTCUSDT,2024-01-25 05:00:00,100994.53984831675
BTCUSDT,2024-01-25 05:05:00,100952.1232402797
BTCUSDT,2024-01-25 05:10:00,100979.25695947302
BTCUSDT,2024-01-25 05:15:00,100971.21987640356
BTCUSDT,2024-01-25 05:20:00,101034.90035455005
BTCUSDT,2024-01-25 05:25:00,101039.18572650394
BTCUSDT,2024-01-25 05:30:00,101025.95222510284
BTCUSDT,2024-01-25 05:35:00,100952.69450103304
BTCUSDT,2024-01-25 05:40:00,100939.57912972034
BTCUSDT,2024-01-25 05:45:00,100908.08629743083
BTCUSDT,2024-01-25 05:50:00,100980.20006970307
BTCUSDT,2024-01-25 05:55:00,101009.32671588693
BTCUSDT,2024-01-25 06:00:00,101028.00734599406
BTCUSDT,2024-01-25 06:05:00,101075.6905248213
BTCUSDT,2024-01-25 06:10:00,101085.5982293745
BTCUSDT,2024-01-25 06:15:00,101025.3685796992
BTCUSDT,2024-01-25 06:20:00,101062.51060550044
BTCUSDT,2024-01-25 06:25:00,101048.99758108091
BTCUSDT,2024-01-25 06:30:00,100980.76727531111
BTCUSDT,2024-01-25 06:35:00,101021.5586029495
BTCUSDT,2024-01-25 06:40:00,101040.77172505876
BTCUSDT,2024-01-25 06:45:00,101089.46367398169
BTCUSDT,2024-01-25 06:50:00,101146.80666666703
BTCUSDT,2024-01-25 06:55:00,101184.93707352197
BTCUSDT,2024-01-25 07:00:00,101186.29755361279
BTCUSDT,2024-01-25 07:05:00,101171.66646720772
BTCUSDT,2024-01-25 07:10:00,101209.00213473932
BTCUSDT,2024-01-25 07:15:00,101213.01698726251
BTCUSDT,2024-01-25 07:20:00,101240.06504594561
BTCUSDT,2024-01-25 07:25:00,101275.34095070502
BTCUSDT,2024-01-25 07:30:00,101305.05314751343
BTCUSDT,2024-01-25 07:35:00,101269.50263121055
BTCUSDT,2024-01-25 07:40:00,101228.78233163836
BTCUSDT,2024-01-25 07:45:00,101229.18921086317
BTCUSDT,2024-01-25 07:50:00,101274.39526945217
BTCUSDT,2024-01-25 07:55:00,101308.58193085881
BTCUSDT,2024-01-25 08:00:00,114333.29191607708
BTCUSDT,2024-01-25 08:05:00,101319.20396560448
BTCUSDT,2024-01-25 08:10:00,101342.75640566055
BTCUSDT,2024-01-25 08:15:00,101314.9712607656
BTCUSDT,2024-01-25 08:20:00,101300.92033922629
BTCUSDT,2024-01-25 08:25:00,101225.6260345672
BTCUSDT,2024-01-25 08:30:00,101178.80350406452
BTCUSDT,2024-01-25 08:35:00,101158.27403944662
BTCUSDT,2024-01-25 08:40:00,101111.91965913036
BTCUSDT,2024-01-25 08:45:00,101043.47709531833
BTCUSDT,2024-01-25 08:50:00,101076.73435193418
BTCUSDT,2024-01-25 08:55:00,101089.69328184193
BTCUSDT,2024-01-25 09:00:00,101089.0126427436
BTCUSDT,2024-01-25 09:05:00,101032.74047145445
BTCUSDT,2024-01-25 09:10:00,101028.64115689356
BTCUSDT,2024-01-25 09:15:00,101046.67917529093
BTCUSDT,2024-01-25 09:20:00,101021.30431957245
BTCUSDT,2024-01-25 09:25:00,101026.80140216213
BTCUSDT,2024-01-25 09:30:00,101028.22004924275
BTCUSDT,2024-01-25 09:35:00,101048.16658181645
BTCUSDT,2024-01-25 09:40:00,101058.47809793851
BTCUSDT,2024-01-25 09:45:00,101068.66803164779
BTCUSDT,2024-01-25 09:50:00,101103.34569215859
BTCUSDT,2024-01-25 09:55:00,101157.49915874374
BTCUSDT,2024-01-25 10:00:00,101113.85611824818
BTCUSDT,2024-01-25 10:05:00,101072.39281656648
BTCUSDT,2024-01-25 10:10:00,101151.03877316599
BTCUSDT,2024-01-25 10:15:00,101104.30274948325
BTCUSDT,2024-01-25 10:20:00,101110.49492232435
BTCUSDT,2024-01-25 10:25:00,101068.88171116747
BTCUSDT,2024-01-25 10:30:00,101043.44650366443
BTCUSDT,2024-01-25 10:35:00,101041.60914910982
BTCUSDT,2024-01-25 10:40:00,101002.98565911506
BTCUSDT,2024-01-25 10:45:00,101125.93194762526
BTCUSDT,2024-01-25 10:50:00,101155.57624126227
BTCUSDT,2024-01-25 10:55:00,101167.90086342933
BTCUSDT,2024-01-25 11:00:00,101153.27007796316
BTCUSDT,2024-01-25 11:05:00,101180.58323715278
BTCUSDT,2024-01-25 11:10:00,101199.44866462154
BTCUSDT,2024-01-25 11:15:00,101227.07337549698
BTCUSDT,2024-01-25 11:20:00,101230.4892714212
BTCUSDT,2024-01-25 11:25:00,101223.41475524027
BTCUSDT,2024-01-25 11:30:00,101271.13093714598
BTCUSDT,2024-01-25 11:35:00,101213.43235633823
BTCUSDT,2024-01-25 11:40:00,101207.92384854349
BTCUSDT,2024-01-25 11:45:00,101034.88790993478
BTCUSDT,2024-01-25 11:50:00,100976.85184265189
BTCUSDT,2024-01-25 11:55:00,101010.23116458395
BTCUSDT,2024-01-25 12:00:00,100931.14463462954
BTCUSDT,2024-01-25 12:05:00,100903.8616583658
BTCUSDT,2024-01-25 12:10:00,100921.42769383959
BTCUSDT,2024-01-25 12:15:00,100909.65170840964
BTCUSDT,2024-01-25 12:20:00,100855.18116542036
BTCUSDT,2024-01-25 12:25:00,100784.87788249172
BTCUSDT,2024-01-25 12:30:00,100698.39753088802
BTCUSDT,2024-01-25 12:35:00,100752.02113371746
BTCUSDT,2024-01-25 12:40:00,100744.08408788631
BTCUSDT,2024-01-25 12:45:00,100780.24963474479
BTCUSDT,2024-01-25 12:50:00,100791.34634468693
BTCUSDT,2024-01-25 12:55:00,100753.99967157189
BTCUSDT,2024-01-25 13:00:00,100819.63119784393
BTCUSDT,2024-01-25 13:05:00,100789.57435631141
BTCUSDT,2024-01-25 13:10:00,100809.22388887111
BTCUSDT,2024-01-25 13:15:00,100838.09403793333
BTCUSDT,2024-01-25 13:20:00,100876.1062430697
BTCUSDT,2024-01-25 13:25:00,100860.26248140556
BTCUSDT,2024-01-25 13:30:00,100864.33537201709
BTCUSDT,2024-01-25 13:35:00,100942.9314042528
BTCUSDT,2024-01-25 13:40:00,100949.14798514143
BTCUSDT,2024-01-25 13:45:00,100972.08531131789
BTCUSDT,2024-01-25 13:50:00,101035.26828806155
BTCUSDT,2024-01-25 13:55:00,101015.61893508786
BTCUSDT,2024-01-25 14:00:00,100942.94210247435
BTCUSDT,2024-01-25 14:05:00,100984.9220542002
BTCUSDT,2024-01-25 14:10:00,100905.33806243123
BTCUSDT,2024-01-25 14:15:00,100952.25152188513
BTCUSDT,2024-01-25 14:20:00,100926.77679469778
BTCUSDT,2024-01-25 14:25:00,101073.48458417367
BTCUSDT,2024-01-25 14:30:00,101049.11595615871
BTCUSDT,2024-01-25 14:35:00,101077.18692332155
BTCUSDT,2024-01-25 14:40:00,101074.1065560964
BTCUSDT,2024-01-25 14:45:00,101135.10241818521
BTCUSDT,2024-01-25 14:50:00,101155.26743845126
BTCUSDT,2024-01-25 14:55:00,101161.65403446915
BTCUSDT,2024-01-25 15:00:00,101203.16856811539
BTCUSDT,2024-01-25 15:05:00,101210.02707231708
BTCUSDT,2024-01-25 15:10:00,101213.16159227604
BTCUSDT,2024-01-25 15:15:00,101237.97668352349
BTCUSDT,2024-01-25 15:20:00,101301.73616467969
BTCUSDT,2024-01-25 15:25:00,101351.87833496231
BTCUSDT,2024-01-25 15:30:00,101377.90741318934
BTCUSDT,2024-01-25 15:35:00,101330.60555036768
BTCUSDT,2024-01-25 15:40:00,101313.12770160113
BTCUSDT,2024-01-25 15:45:00,101235.9634641439
BTCUSDT,2024-01-25 15:50:00,101188.96496186905
BTCUSDT,2024-01-25 15:55:00,101182.00308543719
BTCUSDT,2024-01-25 16:00:00,115737.51797850116
BTCUSDT,2024-01-25 16:05:00,101284.1368574646
BTCUSDT,2024-01-25 16:10:00,101284.88155003791
BTCUSDT,2024-01-25 16:15:00,101303.30563940777
BTCUSDT,2024-01-25 16:20:00,101229.19597886837
BTCUSDT,2024-01-25 16:25:00,101200.72071463967
BTCUSDT,2024-01-25 16:30:00,101291.09062324464
BTCUSDT,2024-01-25 16:35:00,101185.7839249459
BTCUSDT,2024-01-25 16:40:00,101202.2024687592
BTCUSDT,2024-01-25 16:45:00,101163.77492278787
BTCUSDT,2024-01-25 16:50:00,101218.28974004474
BTCUSDT,2024-01-25 16:55:00,101240.15524096093
BTCUSDT,2024-01-25 17:00:00,101244.6127660449
BTCUSDT,2024-01-25 17:05:00,101249.39160486998
BTCUSDT,2024-01-25 17:10:00,101275.93979657731
BTCUSDT,2024-01-25 17:15:00,101336.43906801415
BTCUSDT,2024-01-25 17:20:00,101373.34141839865
BTCUSDT,2024-01-25 17:25:00,101315.03454514332
BTCUSDT,2024-01-25 17:30:00,101315.32828329757
BTCUSDT,2024-01-25 17:35:00,101257.06727002884
BTCUSDT,2024-01-25 17:40:00,101267.78165302421
BTCUSDT,2024-01-25 17:45:00,101288.12121889387
BTCUSDT,2024-01-25 17:50:00,101328.2293074815
BTCUSDT,2024-01-25 17:55:00,101203.40476924262
BTCUSDT,2024-01-25 18:00:00,101327.61362804285
BTCUSDT,2024-01-25 18:05:00,101269.05570915587
BTCUSDT,2024-01-25 18:10:00,101228.85575428106
BTCUSDT,2024-01-25 18:15:00,101232.88870810425
BTCUSDT,2024-01-25 18:20:00,101252.94170251818
BTCUSDT,2024-01-25 18:25:00,101249.3878952541
BTCUSDT,2024-01-25 18:30:00,101334.90490404116
BTCUSDT,2024-01-25 18:35:00,101283.80101335769
BTCUSDT,2024-01-25 18:40:00,101228.48739311575
BTCUSDT,2024-01-25 18:45:00,101320.00897151316
BTCUSDT,2024-01-25 18:50:00,101276.75107512515
BTCUSDT,2024-01-25 18:55:00,101173.18556412883
BTCUSDT,2024-01-25 19:00:00,101259.0463598355
BTCUSDT,2024-01-25 19:05:00,101210.0445226633
BTCUSDT,2024-01-25 19:10:00,101241.45548358346
BTCUSDT,2024-01-25 19:15:00,101167.06771424388
BTCUSDT,2024-01-25 19:20:00,101150.23599913597
BTCUSDT,2024-01-25 19:25:00,101074.98316344335
BTCUSDT,2024-01-25 19:30:00,101043.29663792215
BTCUSDT,2024-01-25 19:35:00,101075.01323426783
BTCUSDT,2024-01-25 19:40:00,101047.58105439952
BTCUSDT,2024-01-25 19:45:00,101153.99230808961
BTCUSDT,2024-01-25 19:50:00,101168.38681810473
BTCUSDT,2024-01-25 19:55:00,101204.48948536754
BTCUSDT,2024-01-25 20:00:00,101163.14581614808
BTCUSDT,2024-01-25 20:05:00,101108.28385647426
BTCUSDT,2024-01-25 20:10:00,101108.53711381313
BTCUSDT,2024-01-25 20:15:00,101103.4002905344
BTCUSDT,2024-01-25 20:20:00,101156.46284131636
BTCUSDT,2024-01-25 20:25:00,101225.89514309543
BTCUSDT,2024-01-25 20:30:00,101206.92967493639
BTCUSDT,2024-01-25 20:35:00,101163.24055814104
BTCUSDT,2024-01-25 20:40:00,101174.2257583628
BTCUSDT,2024-01-25 20:45:00,101141.93041897945
BTCUSDT,2024-01-25 20:50:00,101207.21104371296
BTCUSDT,2024-01-25 20:55:00,101194.83649377798
BTCUSDT,2024-01-25 21:00:00,101357.84009466114
BTCUSDT,2024-01-25 21:05:00,101385.58059025665
BTCUSDT,2024-01-25 21:10:00,101492.73460818091
BTCUSDT,2024-01-25 21:15:00,101424.26652889923
BTCUSDT,2024-01-25 21:20:00,101380.41087866724
BTCUSDT,2024-01-25 21:25:00,101364.01434487643
BTCUSDT,2024-01-25 21:30:00,101391.78046145015
BTCUSDT,2024-01-25 21:35:00,101344.73509839753
BTCUSDT,2024-01-25 21:40:00,101389.43371697188
BTCUSDT,2024-01-25 21:45:00,101337.92320507306
BTCUSDT,2024-01-25 21:50:00,101314.47298534028
BTCUSDT,2024-01-25 21:55:00,101254.77264663475
BTCUSDT,2024-01-25 22:00:00,101229.73752071128
BTCUSDT,2024-01-25 22:05:00,101299.2041777814
BTCUSDT,2024-01-25 22:10:00,101300.79354390388
BTCUSDT,2024-01-25 22:15:00,101215.34854098255
BTCUSDT,2024-01-25 22:20:00,101149.74910587478
BTCUSDT,2024-01-25 22:25:00,101292.50497695674
BTCUSDT,2024-01-25 22:30:00,101353.03643883819
BTCUSDT,2024-01-25 22:35:00,101379.60180389755
BTCUSDT,2024-01-25 22:40:00,101296.80023500138
BTCUSDT,2024-01-25 22:45:00,101263.20272621697
BTCUSDT,2024-01-25 22:50:00,101251.2700225291
BTCUSDT,2024-01-25 22:55:00,101238.21115295967
BTCUSDT,2024-01-25 23:00:00,101285.14087238433
BTCUSDT,2024-01-25 23:05:00,101253.22897719577
BTCUSDT,2024-01-25 23:10:00,101255.25199413417
BTCUSDT,2024-01-25 23:15:00,101271.89473593024
BTCUSDT,2024-01-25 23:20:00,101200.59008311636
BTCUSDT,2024-01-25 23:25:00,101223.75629344193
BTCUSDT,2024-01-25 23:30:00,101256.9401647414
BTCUSDT,2024-01-25 23:35:00,101276.27776514014
BTCUSDT,2024-01-25 23:40:00,101220.94688941656
BTCUSDT,2024-01-25 23:45:00,101164.22045871601
BTCUSDT,2024-01-25 23:50:00,101145.16880189789
BTCUSDT,2024-01-25 23:55:00,101078.86319061441
BTCUSDT,2024-01-26 00:00:00,108143.22268720566
BTCUSDT,2024-01-26 00:05:00,101159.86360216825
BTCUSDT,2024-01-26 00:10:00,101074.60659108276
BTCUSDT,2024-01-26 00:15:00,100987.0651785091
BTCUSDT,2024-01-26 00:20:00,101035.02641177687
BTCUSDT,2024-01-26 00:25:00,101031.05910655088
BTCUSDT,2024-01-26 00:30:00,101040.63388347195
BTCUSDT,2024-01-26 00:35:00,101027.95382183678
BTCUSDT,2024-01-26 00:40:00,101090.90421217425
BTCUSDT,2024-01-26 00:45:00,101032.41462062746
BTCUSDT,2024-01-26 00:50:00,100980.62982083653
BTCUSDT,2024-01-26 00:55:00,100960.70958795694
BTCUSDT,2024-01-26 01:00:00,100875.87502900064
BTCUSDT,2024-01-26 01:05:00,100824.19229242907
BTCUSDT,2024-01-26 01:10:00,100855.03572697692
BTCUSDT,2024-01-26 01:15:00,100851.82412880454
BTCUSDT,2024-01-26 01:20:00,100901.72900904177
BTCUSDT,2024-01-26 01:25:00,100965.59749749226
BTCUSDT,2024-01-26 01:30:00,100973.43562483278
BTCUSDT,2024-01-26 01:35:00,100863.99241399654
BTCUSDT,2024-01-26 01:40:00,100885.79645277036
BTCUSDT,2024-01-26 01:45:00,100930.3673441155
BTCUSDT,2024-01-26 01:50:00,100886.69648400565
BTCUSDT,2024-01-26 01:55:00,100833.4895239352
BTCUSDT,2024-01-26 02:00:00,100921.04304941236
BTCUSDT,2024-01-26 02:05:00,100940.9381360136
BTCUSDT,2024-01-26 02:10:00,100998.40744838177
BTCUSDT,2024-01-26 02:15:00,101057.8331212898
BTCUSDT,2024-01-26 02:20:00,100961.86034887862
BTCUSDT,2024-01-26 02:25:00,100966.94443039937
BTCUSDT,2024-01-26 02:30:00,100954.00304110223
BTCUSDT,2024-01-26 02:35:00,100905.6125564012
BTCUSDT,2024-01-26 02:40:00,100938.84530068775
BTCUSDT,2024-01-26 02:45:00,100936.78574898628
BTCUSDT,2024-01-26 02:50:00,100964.3240735141
BTCUSDT,2024-01-26 02:55:00,100962.99569480288
BTCUSDT,2024-01-26 03:00:00,100985.49136471354
BTCUSDT,2024-01-26 03:05:00,100980.86903046118
BTCUSDT,2024-01-26 03:10:00,100960.14897489903
BTCUSDT,2024-01-26 03:15:00,100902.15170505505
BTCUSDT,2024-01-26 03:20:00,100874.21670197473
BTCUSDT,2024-01-26 03:25:00,100888.5101154561
BTCUSDT,2024-01-26 03:30:00,100844.74393116799
BTCUSDT,2024-01-26 03:35:00,100833.42692380353
BTCUSDT,2024-01-26 03:40:00,100812.72984856894
BTCUSDT,2024-01-26 03:45:00,100745.2788939042
BTCUSDT,2024-01-26 03:50:00,100730.21971460682
BTCUSDT,2024-01-26 03:55:00,100717.06567864274
BTCUSDT,2024-01-26 04:00:00,100680.91664462816
BTCUSDT,2024-01-26 04:05:00,100641.26947532178
BTCUSDT,2024-01-26 04:10:00,100686.2046550692
BTCUSDT,2024-01-26 04:15:00,100684.51580922476
BTCUSDT,2024-01-26 04:20:00,100733.26717487845
BTCUSDT,2024-01-26 04:25:00,100742.50596257081
BTCUSDT,2024-01-26 04:30:00,100829.22199747818
BTCUSDT,2024-01-26 04:35:00,100818.09264059547
BTCUSDT,2024-01-26 04:40:00,100860.43674590804
BTCUSDT,2024-01-26 04:45:00,100783.31469217215
BTCUSDT,2024-01-26 04:50:00,100837.26754653567
BTCUSDT,2024-01-26 04:55:00,100856.03328868657
BTCUSDT,2024-01-26 05:00:00,100868.65608659547
BTCUSDT,2024-01-26 05:05:00,100870.95370938124
BTCUSDT,2024-01-26 05:10:00,100918.27743212276
BTCUSDT,2024-01-26 05:15:00,100960.61209035252
BTCUSDT,2024-01-26 05:20:00,100948.88824131907
BTCUSDT,2024-01-26 05:25:00,100907.74009116682
BTCUSDT,2024-01-26 05:30:00,100991.37240076624
BTCUSDT,2024-01-26 05:35:00,100923.16805055214
BTCUSDT,2024-01-26 05:40:00,100895.63314436628
BTCUSDT,2024-01-26 05:45:00,100843.76570175863
BTCUSDT,2024-01-26 05:50:00,100957.27585679658
